node,rttMean,rttStd,geo,rttMin,rttMax,bandwidth,noCrashes,rtt,timestamp
38,3161.1428571428573,136.0839326838179,30.0,3049.0,3624.0,38.0,0,3090.0,1504871447065
94,3246.0714285714284,120.12996788342811,26.0,3139.0,3625.0,2.0,0,3150.0,1504871447125
79,3350.285714285714,127.58102667460761,31.0,3220.0,3764.0,14.0,0,3310.0,1504871447285
92,3389.6428571428573,108.58874391999592,32.0,3290.0,3744.0,48.0,0,3370.0,1504871447345
28,7514.857142857143,154.8671583477074,73.0,7400.0,7873.0,34.0,0,7400.0,1504871447355
33,7403.142857142857,178.5036442776678,72.0,7299.0,7833.0,64.0,0,7401.0,1504871447356
35,3470.3571428571427,157.7699985706395,33.0,3360.0,4014.0,56.0,0,3410.0,1504871447385
5,3571.5714285714284,130.61924726127478,34.0,3459.0,4013.0,37.0,0,3551.0,1504871447526
66,7657.428571428572,187.2605954605637,74.0,7511.0,8103.0,17.0,0,7610.0,1504871447565
78,3697.3571428571427,125.82107882843407,35.0,3600.0,4113.0,68.0,0,3600.0,1504871447575
58,7837.428571428572,147.8086186766592,75.0,7670.0,8174.0,8.0,0,7670.0,1504871447625
95,7836.142857142857,183.09593782763065,76.0,7700.0,8273.0,59.0,0,7751.0,1504871447706
43,7929.0,147.3731900409879,77.0,7790.0,8274.0,40.0,0,7790.0,1504871447745
46,3799.3571428571427,121.07530545836643,36.0,3670.0,4183.0,28.0,0,3780.0,1504871447755
52,8008.0,172.31615461951657,78.0,7860.0,8404.0,91.0,0,7861.0,1504871447816
89,3898.285714285714,121.39629823223522,37.0,3760.0,4284.0,50.0,0,3890.0,1504871447865
34,3944.714285714286,123.82154703525588,38.0,3840.0,4333.0,98.0,0,3891.0,1504871447866
60,8231.0,196.3018084481139,80.0,8080.0,8614.0,18.0,0,8080.0,1504871448035
26,4073.181818181818,121.48012795351882,39.0,3940.0,4424.0,77.0,0,4080.0,1504871448055
67,142.33333333333334,113.6882677422003,0.0,49.0,527.0,88.0,0,160.0,1504871448156
31,271.6666666666667,162.2178233802384,1.0,160.0,834.0,32.0,0,240.0,1504871448236
76,8391.0,186.404935556975,81.0,8191.0,8744.0,15.0,0,8331.0,1504871448286
45,378.26666666666665,135.30137553706624,2.0,270.0,854.0,31.0,0,319.0,1504871448315
44,8435.0,199.7768755386869,82.0,8261.0,8824.0,51.0,0,8401.0,1504871448356
63,8555.0,184.2346330091061,83.0,8410.0,8914.0,24.0,0,8521.0,1504871448476
96,475.53333333333336,135.36216441663288,3.0,360.0,924.0,62.0,0,480.0,1504871448476
72,8702.6,194.91803405534338,85.0,8559.0,9074.0,70.0,0,8560.0,1504871448515
55,639.0666666666667,114.52712439515027,4.0,531.0,1014.0,12.0,0,550.0,1504871448546
69,8668.8,184.55828347706313,84.0,8490.0,9024.0,22.0,0,8610.0,1504871448565
68,8848.8,237.92973752769956,86.0,8641.0,9314.0,85.0,0,8641.0,1504871448596
14,8918.6,209.8004766438818,87.0,8750.0,9323.0,78.0,0,8761.0,1504871448716
77,864.6666666666666,133.76081472372826,5.0,749.0,1324.0,5.0,0,749.0,1504871448745
62,887.6,105.49679300022979,7.0,780.0,1245.0,72.0,0,859.0,1504871448855
84,9112.6,169.38547753570847,89.0,8941.0,9433.0,75.0,0,8941.0,1504871448896
86,975.0,124.38381459552257,8.0,851.0,1374.0,89.0,0,909.0,1504871448905
57,9184.4,200.57577121875912,88.0,9059.0,9583.0,11.0,0,9110.0,1504871449065
4,1192.6666666666667,116.72627048879025,10.0,1079.0,1574.0,27.0,0,1079.0,1504871449075
73,9311.0,205.37477936689305,91.0,9141.0,9704.0,71.0,0,9141.0,1504871449096
93,1140.9333333333334,148.2311108445937,9.0,999.0,1654.0,21.0,0,1170.0,1504871449166
49,9303.0,227.26812358973706,90.0,9139.0,9754.0,16.0,0,9211.0,1504871449166
47,1326.2666666666667,134.04798477493878,11.0,1200.0,1784.0,19.0,0,1220.0,1504871449216
17,1360.2666666666667,144.04974449435477,12.0,1249.0,1853.0,82.0,0,1249.0,1504871449245
99,1461.0,120.9374493970609,13.0,1360.0,1864.0,87.0,0,1380.0,1504871449376
53,9524.8,203.60982294575084,93.0,9359.0,9914.0,76.0,0,9441.0,1504871449396
21,9452.4,181.7807470553469,92.0,9310.0,9803.0,29.0,0,9450.0,1504871449405
1,9642.8,189.15538586040842,94.0,9499.0,10014.0,55.0,0,9531.0,1504871449486
10,1571.0666666666666,122.36419229315231,14.0,1440.0,1953.0,60.0,0,1580.0,1504871449576
83,1660.9333333333334,130.37099200188499,15.0,1550.0,2094.0,63.0,0,1629.0,1504871449625
8,9840.8,238.3395896614744,96.0,9690.0,10313.0,66.0,0,9691.0,1504871449646
15,9729.0,153.33231883722362,95.0,9581.0,10024.0,73.0,0,9701.0,1504871449656
12,9972.6,182.56242767886278,98.0,9841.0,10324.0,61.0,0,9841.0,1504871449796
90,1767.7333333333333,109.87354347410279,6.0,1669.0,2144.0,0.0,0,1800.0,1504871449796
11,1769.6,145.04564798710783,16.0,1651.0,2273.0,79.0,0,1810.0,1504871449806
16,10034.6,220.9394487184215,97.0,9909.0,10474.0,7.0,0,9910.0,1504871449865
50,1873.6666666666667,152.0836027394874,17.0,1771.0,2414.0,33.0,0,1920.0,1504871449916
13,2042.2,156.25244531419875,18.0,1900.0,2563.0,13.0,0,1949.0,1504871449945
100,2088.866666666667,125.48724592120463,19.0,1979.0,2494.0,25.0,0,2019.0,1504871450015
87,2203.0,124.31304570853911,20.0,2070.0,2604.0,26.0,0,2070.0,1504871450066
36,10326.6,210.31367050194336,99.0,10190.0,10744.0,4.0,0,10220.0,1504871450175
59,2274.3333333333335,151.45545733170383,21.0,2151.0,2814.0,54.0,0,2190.0,1504871450186
85,2397.6666666666665,137.36067688955075,22.0,2270.0,2854.0,36.0,0,2270.0,1504871450266
32,2472.133333333333,132.5326961755308,23.0,2380.0,2934.0,41.0,0,2440.0,1504871450436
39,2562.3333333333335,111.98670556017898,24.0,2449.0,2933.0,47.0,0,2529.0,1504871450525
22,2695.6,132.8933406909466,25.0,2549.0,3144.0,53.0,0,2649.0,1504871450645
7,2876.8,116.77054423098318,27.0,2779.0,3284.0,46.0,0,2890.0,1504871450886
24,3087.866666666667,148.0602880210926,29.0,2960.0,3603.0,52.0,0,2990.0,1504871450986
97,3046.4666666666667,112.947106598128,28.0,2879.0,3414.0,20.0,0,3050.0,1504871451046
38,3162.3333333333335,131.54500708460543,30.0,3049.0,3624.0,38.0,0,3179.0,1504871451175
94,3243.6666666666665,116.40484907807273,26.0,3139.0,3625.0,2.0,0,3210.0,1504871451206
79,3351.5333333333333,123.34335094451676,31.0,3220.0,3764.0,14.0,0,3369.0,1504871451365
92,3388.3333333333335,105.02105608982525,32.0,3290.0,3744.0,48.0,0,3370.0,1504871451366
35,3465.6666666666665,153.42736247343746,33.0,3360.0,4014.0,56.0,0,3400.0,1504871451396
5,3565.4666666666667,128.24084979270668,34.0,3459.0,4013.0,37.0,0,3480.0,1504871451476
78,3696.2,121.63179408910047,35.0,3600.0,4113.0,68.0,0,3680.0,1504871451676
46,3797.3333333333335,117.21471276631142,36.0,3670.0,4183.0,28.0,0,3769.0,1504871451765
89,3894.3333333333335,118.20866672494402,37.0,3760.0,4284.0,50.0,0,3839.0,1504871451835
34,3940.4,120.70724916093481,38.0,3840.0,4333.0,98.0,0,3880.0,1504871451876
64,8150.666666666667,204.65553715667915,79.0,8000.0,8595.0,57.0,0,8000.0,1504871451975
9,4219.25,164.88461874899065,40.0,4080.0,4634.0,95.0,0,4099.0,1504871452095
67,141.5625,110.11866823454595,0.0,49.0,527.0,88.0,0,130.0,1504871452145
18,4264.125,142.1895192164317,41.0,4170.0,4634.0,99.0,0,4199.0,1504871452195
31,271.0,157.0879530708832,1.0,160.0,834.0,32.0,0,261.0,1504871452276
45,378.4375,131.00666431044644,2.0,270.0,854.0,31.0,0,381.0,1504871452396
96,470.8125,132.33301683159044,3.0,360.0,924.0,62.0,0,400.0,1504871452415
3,4570.25,170.9830035412877,44.0,4451.0,5014.0,97.0,0,4479.0,1504871452475
80,4526.875,147.56306914333274,43.0,4380.0,4894.0,74.0,0,4520.0,1504871452516
20,4668.875,164.7159961114888,45.0,4549.0,5084.0,81.0,0,4549.0,1504871452545
19,4714.125,155.56946800384708,42.0,4580.0,5113.0,3.0,0,4580.0,1504871452576
55,641.0625,111.15949619240814,4.0,531.0,1014.0,12.0,0,671.0,1504871452686
74,4801.75,126.60741486974608,46.0,4670.0,5114.0,69.0,0,4729.0,1504871452725
77,856.9375,132.92783227657782,5.0,741.0,1324.0,5.0,0,741.0,1504871452756
62,883.375,103.44918740618508,7.0,780.0,1245.0,72.0,0,820.0,1504871452835
86,975.9375,120.48883182166719,8.0,851.0,1374.0,89.0,0,990.0,1504871453005
23,5103.0,188.8253160992985,49.0,4961.0,5583.0,96.0,0,5030.0,1504871453026
29,5172.875,156.6512348339457,50.0,5049.0,5554.0,86.0,0,5079.0,1504871453075
40,5127.875,166.184714625022,48.0,4951.0,5543.0,10.0,0,5090.0,1504871453086
4,1186.875,115.22417009898574,10.0,1079.0,1574.0,27.0,0,1100.0,1504871453115
93,1139.0,143.71934455736988,9.0,999.0,1654.0,21.0,0,1110.0,1504871453125
47,1325.9375,129.7976640535183,11.0,1200.0,1784.0,19.0,0,1321.0,1504871453336
17,1358.4375,139.6553654313002,12.0,1249.0,1853.0,82.0,0,1331.0,1504871453346
54,5394.125,156.03079623907584,52.0,5299.0,5794.0,35.0,0,5369.0,1504871453365
42,5370.375,175.80240150521266,51.0,5250.0,5813.0,9.0,0,5429.0,1504871453425
27,5548.125,178.10912209934673,53.0,5450.0,6013.0,23.0,0,5460.0,1504871453456
99,1460.375,117.12219847236476,13.0,1360.0,1864.0,87.0,0,1451.0,1504871453466
81,5571.75,163.270289703914,54.0,5471.0,5984.0,39.0,0,5489.0,1504871453485
10,1570.4375,118.50367544405532,14.0,1440.0,1953.0,60.0,0,1561.0,1504871453576
11,1761.5625,143.8484309742376,16.0,1641.0,2273.0,79.0,0,1641.0,1504871453656
91,5688.25,155.8659279637471,55.0,5570.0,6094.0,45.0,0,5660.0,1504871453656
82,5810.5,156.68918277915677,56.0,5671.0,6193.0,90.0,0,5689.0,1504871453685
83,1664.0625,126.81160669966295,15.0,1550.0,2094.0,63.0,0,1711.0,1504871453726
50,1866.625,149.7585035148255,17.0,1761.0,2414.0,33.0,0,1761.0,1504871453776
90,1769.75,106.67093090434713,6.0,1669.0,2144.0,0.0,0,1800.0,1504871453815
37,5927.875,169.72215345970602,57.0,5819.0,6354.0,30.0,0,5819.0,1504871453815
71,5876.625,180.5345794439392,47.0,5750.0,6343.0,1.0,0,5880.0,1504871453876
13,2033.3125,155.15706507842305,18.0,1900.0,2563.0,13.0,0,1900.0,1504871453915
30,6132.875,188.39681360097362,59.0,5980.0,6603.0,49.0,0,5980.0,1504871453975
6,6024.25,174.84546748486218,58.0,5930.0,6483.0,65.0,0,6000.0,1504871453996
100,2084.5625,122.64071955818753,19.0,1979.0,2494.0,25.0,0,2020.0,1504871454035
70,6168.0,162.45383959759153,60.0,6041.0,6564.0,94.0,0,6070.0,1504871454066
75,6326.75,175.47560371743987,61.0,6150.0,6764.0,43.0,0,6150.0,1504871454146
87,2198.5,121.62082469708878,20.0,2070.0,2604.0,26.0,0,2131.0,1504871454146
59,2274.75,146.6549948007227,21.0,2151.0,2814.0,54.0,0,2281.0,1504871454296
85,2391.0,135.4820098758503,22.0,2270.0,2854.0,36.0,0,2291.0,1504871454306
88,6401.5,155.07014541813004,62.0,6249.0,6793.0,44.0,0,6339.0,1504871454335
48,6538.25,171.88422702505312,63.0,6380.0,6964.0,80.0,0,6380.0,1504871454376
56,6596.5,167.03293088490065,64.0,6440.0,7014.0,84.0,0,6510.0,1504871454506
39,2560.375,108.69560421194593,24.0,2449.0,2933.0,47.0,0,2531.0,1504871454546
32,2477.0625,129.73649676844985,23.0,2380.0,2934.0,41.0,0,2551.0,1504871454566
22,2692.8125,129.1255294035614,25.0,2549.0,3144.0,53.0,0,2651.0,1504871454666
2,6719.375,179.48393904469557,65.0,6600.0,7184.0,83.0,0,6680.0,1504871454676
25,6806.625,141.43102338242483,66.0,6690.0,7153.0,58.0,0,6780.0,1504871454776
65,6919.0,177.68863216311843,67.0,6801.0,7373.0,92.0,0,6809.0,1504871454805
7,2872.0625,114.54173297863971,27.0,2779.0,3284.0,46.0,0,2801.0,1504871454816
98,6993.0,183.43527468837613,68.0,6851.0,7464.0,93.0,0,6930.0,1504871454926
97,3041.125,111.30019934842885,28.0,2879.0,3414.0,20.0,0,2961.0,1504871454976
61,7134.625,166.17305550238882,69.0,6981.0,7554.0,42.0,0,7070.0,1504871455066
24,3087.375,143.37140361662085,29.0,2960.0,3603.0,52.0,0,3080.0,1504871455095
41,7208.125,165.54186592822978,70.0,7091.0,7634.0,67.0,0,7179.0,1504871455175
38,3164.6875,127.69383244209565,30.0,3049.0,3624.0,38.0,0,3200.0,1504871455215
79,3347.75,120.32222363304295,31.0,3220.0,3764.0,14.0,0,3291.0,1504871455306
92,3383.5,103.39487414760947,32.0,3290.0,3744.0,48.0,0,3311.0,1504871455326
94,3247.875,113.88089995692869,26.0,3139.0,3625.0,2.0,0,3311.0,1504871455326
33,7401.5,167.03143416734468,72.0,7299.0,7833.0,64.0,0,7390.0,1504871455386
35,3462.1875,149.16526855722816,33.0,3360.0,4014.0,56.0,0,3410.0,1504871455425
28,7512.875,144.959854356301,73.0,7400.0,7873.0,34.0,0,7499.0,1504871455495
66,7645.125,178.16525860840548,74.0,7511.0,8103.0,17.0,0,7559.0,1504871455555
5,3570.125,125.47254430750976,34.0,3459.0,4013.0,37.0,0,3640.0,1504871455655
78,3694.625,117.92734786723561,35.0,3600.0,4113.0,68.0,0,3671.0,1504871455686
58,7821.5,144.54238132810735,75.0,7670.0,8174.0,8.0,0,7710.0,1504871455706
95,7829.0,172.31004033427652,76.0,7700.0,8273.0,59.0,0,7779.0,1504871455775
89,3887.1875,117.75356616149678,37.0,3760.0,4284.0,50.0,0,3780.0,1504871455795
43,7920.25,139.785326483147,77.0,7790.0,8274.0,40.0,0,7859.0,1504871455855
46,3800.6875,114.2337071260055,36.0,3670.0,4183.0,28.0,0,3851.0,1504871455866
52,7995.625,164.47867452955717,78.0,7860.0,8404.0,91.0,0,7909.0,1504871455905
34,3940.4375,116.8743816828564,38.0,3840.0,4333.0,98.0,0,3941.0,1504871455956
26,4072.9166666666665,116.3116921131415,39.0,3940.0,4424.0,77.0,0,4070.0,1504871456085
31,265.0,154.2759178340204,1.0,160.0,834.0,32.0,0,169.0,1504871456205
67,146.11764705882354,108.37347317762458,0.0,49.0,527.0,88.0,0,219.0,1504871456255
45,378.52941176470586,127.09566459355531,2.0,270.0,854.0,31.0,0,380.0,1504871456416
96,472.47058823529414,128.5530870643394,3.0,360.0,924.0,62.0,0,499.0,1504871456535
55,643.3529411764706,108.22902795160584,4.0,531.0,1014.0,12.0,0,680.0,1504871456716
77,856.4705882352941,128.97246292822211,5.0,741.0,1324.0,5.0,0,849.0,1504871456885
62,886.1176470588235,100.95828046506966,7.0,780.0,1245.0,72.0,0,930.0,1504871456966
86,976.1764705882352,116.89524485579469,8.0,851.0,1374.0,89.0,0,980.0,1504871457016
4,1179.3529411764705,115.76240432910575,10.0,1059.0,1574.0,27.0,0,1059.0,1504871457095
93,1137.2941176470588,139.59511398236998,9.0,999.0,1654.0,21.0,0,1110.0,1504871457146
17,1353.8235294117646,136.73685991030908,12.0,1249.0,1853.0,82.0,0,1280.0,1504871457316
47,1326.764705882353,125.96569533561144,11.0,1200.0,1784.0,19.0,0,1340.0,1504871457375
99,1455.5882352941176,115.22717143999623,13.0,1360.0,1864.0,87.0,0,1379.0,1504871457415
10,1563.8823529411766,117.91765938341749,14.0,1440.0,1953.0,60.0,0,1459.0,1504871457495
83,1662.5882352941176,123.16658199534167,15.0,1550.0,2094.0,63.0,0,1639.0,1504871457675
11,1760.2941176470588,139.64567123548687,16.0,1641.0,2273.0,79.0,0,1740.0,1504871457776
90,1768.0,103.72248040408824,6.0,1669.0,2144.0,0.0,0,1740.0,1504871457776
50,1864.4117647058824,145.55656221128666,17.0,1761.0,2414.0,33.0,0,1829.0,1504871457865
13,2031.2941176470588,150.74082342799798,18.0,1900.0,2563.0,13.0,0,1999.0,1504871458035
100,2084.235294117647,118.98617290492436,19.0,1979.0,2494.0,25.0,0,2079.0,1504871458115
87,2192.0588235294117,120.76982024069117,20.0,2070.0,2604.0,26.0,0,2089.0,1504871458125
59,2275.6470588235293,142.32148412762797,21.0,2151.0,2814.0,54.0,0,2290.0,1504871458326
85,2393.8823529411766,131.94155673806364,22.0,2270.0,2854.0,36.0,0,2440.0,1504871458476
32,2474.8823529411766,126.1646367685266,23.0,2380.0,2934.0,41.0,0,2440.0,1504871458476
22,2686.1176470588234,128.1005498233786,25.0,2549.0,3144.0,53.0,0,2579.0,1504871458615
39,2563.8823529411766,106.37938895511512,24.0,2449.0,2933.0,47.0,0,2620.0,1504871458656
7,2866.0,113.73705485486612,27.0,2769.0,3284.0,46.0,0,2769.0,1504871458805
97,3033.3529411764707,112.3633503031548,28.0,2879.0,3414.0,20.0,0,2909.0,1504871458945
24,3086.3529411764707,139.15076088924332,29.0,2960.0,3603.0,52.0,0,3070.0,1504871459106
38,3161.4117647058824,124.57223693316611,30.0,3049.0,3624.0,38.0,0,3109.0,1504871459145
79,3343.705882352941,117.84524483450237,31.0,3220.0,3764.0,14.0,0,3279.0,1504871459315
94,3250.9411764705883,111.1593824402523,26.0,3139.0,3625.0,2.0,0,3300.0,1504871459336
92,3383.294117647059,100.31114225007893,32.0,3290.0,3744.0,48.0,0,3380.0,1504871459416
5,3563.0,125.01811633425255,34.0,3449.0,4013.0,37.0,0,3449.0,1504871459485
35,3462.0,144.71351008112546,33.0,3360.0,4014.0,56.0,0,3459.0,1504871459495
78,3696.1176470588234,114.5620214006581,35.0,3600.0,4113.0,68.0,0,3720.0,1504871459756
89,3880.8823529411766,116.98862808130549,37.0,3760.0,4284.0,50.0,0,3780.0,1504871459816
46,3803.0,111.20833654743272,36.0,3670.0,4183.0,28.0,0,3840.0,1504871459876
34,3937.470588235294,114.00418859542414,38.0,3840.0,4333.0,98.0,0,3890.0,1504871459926
64,8127.857142857143,197.54017932810427,79.0,7991.0,8595.0,57.0,0,7991.0,1504871460006
9,4199.333333333333,165.3467736472519,40.0,4040.0,4634.0,95.0,0,4040.0,1504871460076
60,8219.166666666666,181.14121256326206,80.0,8080.0,8614.0,18.0,0,8160.0,1504871460175
76,8357.666666666666,185.77196296056684,81.0,8191.0,8744.0,15.0,0,8191.0,1504871460206
31,260.22222222222223,151.2178544556589,1.0,160.0,834.0,32.0,0,179.0,1504871460235
67,149.66666666666666,106.33176592366199,0.0,49.0,527.0,88.0,0,210.0,1504871460266
44,8410.833333333334,190.2081462211566,82.0,8261.0,8824.0,51.0,0,8290.0,1504871460305
18,4265.777777777777,134.13904707659617,41.0,4170.0,4634.0,99.0,0,4279.0,1504871460315
80,4509.333333333333,147.70616477016492,43.0,4369.0,4894.0,74.0,0,4369.0,1504871460405
45,379.6666666666667,123.60375758401881,2.0,270.0,854.0,31.0,0,399.0,1504871460455
63,8540.833333333334,171.1397252409725,83.0,8410.0,8914.0,24.0,0,8470.0,1504871460485
96,473.44444444444446,124.99565424544532,3.0,360.0,924.0,62.0,0,490.0,1504871460546
69,8650.666666666666,173.28845572884794,84.0,8490.0,9024.0,22.0,0,8560.0,1504871460575
20,4656.777777777777,159.02045834684137,45.0,4549.0,5084.0,81.0,0,4560.0,1504871460596
19,4700.333333333333,151.77102636684134,42.0,4580.0,5113.0,3.0,0,4590.0,1504871460626
3,4574.555555555556,161.66365022004524,44.0,4451.0,5014.0,97.0,0,4609.0,1504871460645
68,8817.5,228.19710047821962,86.0,8641.0,9314.0,85.0,0,8661.0,1504871460676
55,643.6666666666666,105.18766298594358,4.0,531.0,1014.0,12.0,0,649.0,1504871460705
72,8704.0,177.96254287536652,85.0,8559.0,9074.0,70.0,0,8711.0,1504871460726
77,849.9444444444445,128.19450162512268,5.0,739.0,1324.0,5.0,0,739.0,1504871460795
74,4798.111111111111,119.80951960363717,46.0,4670.0,5114.0,69.0,0,4769.0,1504871460805
14,8904.0,194.28329830430613,87.0,8750.0,9323.0,78.0,0,8831.0,1504871460846
86,970.2222222222222,116.22418736388336,8.0,851.0,1374.0,89.0,0,869.0,1504871460925
40,5105.888888888889,168.5700938577477,48.0,4930.0,5543.0,10.0,0,4930.0,1504871460966
62,887.4444444444445,98.26620433078834,7.0,780.0,1245.0,72.0,0,910.0,1504871460966
84,9092.166666666666,161.23628279295232,89.0,8941.0,9433.0,75.0,0,8990.0,1504871461005
57,9153.666666666666,195.57152712555634,88.0,9000.0,9583.0,11.0,0,9000.0,1504871461015
23,5100.444444444444,178.17289425418667,49.0,4961.0,5583.0,96.0,0,5080.0,1504871461116
49,9275.0,216.70794478591074,90.0,9135.0,9754.0,16.0,0,9135.0,1504871461150
4,1175.4444444444443,113.64917862646054,10.0,1059.0,1574.0,27.0,0,1109.0,1504871461165
29,5171.444444444444,147.7476159695694,50.0,5049.0,5554.0,86.0,0,5160.0,1504871461196
93,1138.5,135.75314606544728,9.0,999.0,1654.0,21.0,0,1159.0,1504871461215
73,9302.666666666666,188.40441136614137,91.0,9141.0,9704.0,71.0,0,9261.0,1504871461276
42,5360.333333333333,168.16394117381736,51.0,5250.0,5813.0,9.0,0,5280.0,1504871461316
17,1351.3333333333333,133.28040616184612,12.0,1249.0,1853.0,82.0,0,1309.0,1504871461365
21,9440.5,168.06224045473948,92.0,9310.0,9803.0,29.0,0,9381.0,1504871461396
47,1327.5,122.4541864444731,11.0,1200.0,1784.0,19.0,0,1340.0,1504871461396
27,5528.222222222223,177.10748637026913,53.0,5369.0,6013.0,23.0,0,5369.0,1504871461405
54,5393.555555555556,147.1160623537387,52.0,5299.0,5794.0,35.0,0,5389.0,1504871461425
53,9507.5,189.85235491472488,93.0,9359.0,9914.0,76.0,0,9421.0,1504871461436
99,1458.5555555555557,112.64705067018559,13.0,1360.0,1864.0,87.0,0,1509.0,1504871461565
10,1561.388888888889,115.05560920648998,14.0,1440.0,1953.0,60.0,0,1519.0,1504871461575
15,9707.666666666666,147.8779526802048,95.0,9581.0,10024.0,73.0,0,9601.0,1504871461616
1,9639.0,172.88339037243188,94.0,9499.0,10014.0,55.0,0,9620.0,1504871461635
81,5579.333333333333,155.41986145063098,54.0,5471.0,5984.0,39.0,0,5640.0,1504871461676
91,5685.0,147.23903467943998,55.0,5570.0,6094.0,45.0,0,5659.0,1504871461695
82,5797.111111111111,152.5046042616014,56.0,5671.0,6193.0,90.0,0,5690.0,1504871461726
83,1665.1666666666667,120.16759130481063,15.0,1550.0,2094.0,63.0,0,1709.0,1504871461765
8,9827.5,219.59641011030516,96.0,9690.0,10313.0,66.0,0,9761.0,1504871461776
90,1769.2222222222222,100.92602106689365,6.0,1669.0,2144.0,0.0,0,1790.0,1504871461846
11,1762.4444444444443,136.00049927286713,16.0,1641.0,2273.0,79.0,0,1799.0,1504871461855
71,5873.666666666667,170.4151792926127,47.0,5750.0,6343.0,1.0,0,5850.0,1504871461886
16,10012.166666666666,207.83360064136778,97.0,9900.0,10474.0,7.0,0,9900.0,1504871461915
37,5929.111111111111,160.0537718285427,57.0,5819.0,6354.0,30.0,0,5939.0,1504871461975
6,6015.888888888889,166.53357649064478,58.0,5930.0,6483.0,65.0,0,5949.0,1504871461985
50,1869.1666666666667,142.80766008088563,17.0,1761.0,2414.0,33.0,0,1950.0,1504871462006
12,9977.333333333334,166.99168309296792,98.0,9841.0,10324.0,61.0,0,10001.0,1504871462016
13,2027.8333333333333,147.18705030598915,18.0,1900.0,2563.0,13.0,0,1969.0,1504871462025
