node,geoLocation,rtt,timestamp,mean
42,42,4300.0,1504425469730,4322.973684210527
3,3,429.0,1504425469880,421.32323232323233
43,43,4470.0,1504425469900,4437.118421052632
4,4,459.0,1504425469910,533.6262626262626
44,44,4500.0,1504425469930,4517.513157894737
5,5,539.0,1504425469990,619.969696969697
46,46,4640.0,1504425470070,4731.3026315789475
45,45,4661.0,1504425470091,4638.855263157895
6,6,689.0,1504425470140,726.2222222222222
7,7,769.0,1504425470220,825.4545454545455
47,47,4911.0,1504425470341,4832.973684210527
8,8,969.0,1504425470420,928.7373737373738
48,48,4990.0,1504425470420,4926.671052631579
49,49,5050.0,1504425470480,5017.6578947368425
10,10,1059.0,1504425470510,1130.3737373737374
9,9,1089.0,1504425470540,1034.7777777777778
50,50,5130.0,1504425470560,5128.039473684211
52,52,5240.0,1504425470670,5332.1578947368425
11,11,1239.0,1504425470690,1232.3232323232323
51,51,5291.0,1504425470721,5221.934210526316
53,53,5490.0,1504425470920,5426.236842105263
13,13,1499.0,1504425470950,1425.2424242424242
15,15,1579.0,1504425471030,1625.828282828283
55,55,5700.0,1504425471130,5626.263157894737
56,56,5700.0,1504425471130,5724.644736842105
16,16,1689.0,1504425471140,1737.5555555555557
17,17,1739.0,1504425471190,1834.3939393939395
57,57,5780.0,1504425471210,5836.671052631579
58,58,5830.0,1504425471260,5929.9078947368425
18,18,1890.0,1504425471341,1917.010101010101
59,59,5980.0,1504425471410,6036.4078947368425
19,19,1989.0,1504425471440,2030.141414141414
61,61,6151.0,1504425471581,6236.578947368421
60,60,6210.0,1504425471640,6135.9078947368425
20,20,2199.0,1504425471650,2106.191919191919
62,62,6300.0,1504425471730,6337.105263157895
21,21,2299.0,1504425471750,2223.3232323232323
23,23,2389.0,1504425471840,2419.4141414141413
64,64,6480.0,1504425471910,6528.6578947368425
24,24,2549.0,1504425472000,2520.2727272727275
65,65,6570.0,1504425472000,6626.368421052632
25,25,2579.0,1504425472030,2619.7070707070707
26,26,2679.0,1504425472130,2715.8888888888887
27,27,2739.0,1504425472190,2820.989898989899
67,67,6830.0,1504425472260,6829.223684210527
68,68,6890.0,1504425472320,6921.0921052631575
28,28,2929.0,1504425472380,2915.919191919192
29,29,3019.0,1504425472470,3024.5454545454545
69,69,7060.0,1504425472490,7028.315789473684
31,31,3129.0,1504425472580,3218.2727272727275
70,70,7170.0,1504425472600,7135.9078947368425
30,30,3159.0,1504425472610,3132.686868686869
32,32,3249.0,1504425472700,3322.747474747475
71,71,7300.0,1504425472730,7218.776315789473
72,72,7310.0,1504425472740,7322.881578947368
33,33,3389.0,1504425472840,3425.747474747475
74,74,7490.0,1504425472920,7526.684210526316
34,34,3509.0,1504425472960,3518.1414141414143
75,75,7630.0,1504425473060,7626.013157894737
35,35,3639.0,1504425473090,3624.757575757576
36,36,3679.0,1504425473130,3738.686868686869
77,77,7770.0,1504425473200,7826.289473684211
76,76,7810.0,1504425473240,7721.539473684211
37,37,3869.0,1504425473320,3814.191919191919
38,38,3930.0,1504425473380,4139.272727272727
78,78,7961.0,1504425473391,7927.381578947368
79,79,8020.0,1504425473450,7954.134328358209
81,81,8180.0,1504425473610,8231.764705882353
100,0,140.0,1504425473610,115.33333333333333
1,1,240.0,1504425473710,229.85858585858585
2,2,290.0,1504425473760,318.14141414141415
82,82,8350.0,1504425473780,8333.490196078432
3,3,330.0,1504425473800,421.1212121212121
84,84,8480.0,1504425473910,8529.70588235294
83,83,8520.0,1504425473950,8436.0
4,4,550.0,1504425474020,533.3232323232323
85,85,8650.0,1504425474080,8617.019607843138
86,86,8660.0,1504425474090,8733.549019607843
5,5,660.0,1504425474130,620.6767676767677
6,6,700.0,1504425474170,725.5151515151515
87,87,8801.0,1504425474231,8825.980392156862
7,7,881.0,1504425474351,826.4747474747475
89,89,8940.0,1504425474370,9020.960784313726
9,9,930.0,1504425474400,1033.1616161616162
88,88,9000.0,1504425474430,8924.725490196079
8,8,960.0,1504425474430,928.4343434343434
90,90,9051.0,1504425474481,9122.745098039215
10,10,1210.0,1504425474680,1131.6868686868686
11,11,1270.0,1504425474740,1232.828282828283
92,92,9370.0,1504425474800,9320.372549019608
13,13,1330.0,1504425474800,1425.1313131313132
94,94,9450.0,1504425474880,9527.35294117647
93,93,9501.0,1504425474931,9436.843137254902
95,95,9641.0,1504425475071,9633.117647058823
15,15,1630.0,1504425475100,1625.4242424242425
16,16,1640.0,1504425475110,1736.7474747474748
96,96,9700.0,1504425475130,9737.43137254902
17,17,1760.0,1504425475230,1833.2828282828282
99,99,9990.0,1504425475420,10019.980392156862
98,98,10010.0,1504425475440,9929.980392156862
18,18,1970.0,1504425475440,1916.6060606060605
19,19,2100.0,1504425475570,2030.4444444444443
21,21,2281.0,1504425475751,2223.626262626263
23,23,2420.0,1504425475890,2419.212121212121
24,24,2440.0,1504425475910,2518.949494949495
25,25,2600.0,1504425476070,2619.2020202020203
26,26,2740.0,1504425476210,2716.4949494949497
28,28,2860.0,1504425476330,2915.717171717172
27,27,2870.0,1504425476340,2821.191919191919
30,30,3080.0,1504425476550,3131.7676767676767
29,29,3090.0,1504425476560,3024.5454545454545
31,31,3300.0,1504425476770,3218.161616161616
32,32,3400.0,1504425476870,3322.747474747475
33,33,3430.0,1504425476900,3426.4545454545455
35,35,3611.0,1504425477081,3623.656565656566
34,34,3621.0,1504425477091,3519.3636363636365
37,37,3770.0,1504425477240,3813.777777777778
36,36,3790.0,1504425477260,3740.10101010101
38,38,3930.0,1504425477400,4139.676767676768
39,39,3950.0,1504425477420,3982.878787878788
80,80,8059.0,1504425477510,8126.25
40,40,4101.0,1504425477571,4136.597402597403
100,0,120.0,1504425477610,116.14141414141415
1,1,130.0,1504425477620,229.05050505050505
42,42,4240.0,1504425477710,4321.896103896104
41,41,4260.0,1504425477730,4223.493506493506
2,2,300.0,1504425477790,317.1313131313131
43,43,4330.0,1504425477800,4435.727272727273
3,3,340.0,1504425477830,421.020202020202
44,44,4520.0,1504425477990,4517.545454545455
4,4,610.0,1504425478100,533.929292929293
5,5,630.0,1504425478120,620.6666666666666
46,46,4680.0,1504425478150,4730.636363636364
45,45,4701.0,1504425478171,4639.662337662337
6,6,700.0,1504425478190,724.7070707070707
7,7,830.0,1504425478320,826.979797979798
47,47,4910.0,1504425478380,4833.974025974026
48,48,4930.0,1504425478400,4926.714285714285
8,8,970.0,1504425478460,929.3434343434343
49,49,5040.0,1504425478510,5017.948051948052
9,9,1030.0,1504425478520,1034.171717171717
50,50,5210.0,1504425478680,5129.103896103896
10,10,1190.0,1504425478680,1131.3737373737374
11,11,1190.0,1504425478680,1231.6060606060605
51,51,5250.0,1504425478720,5222.298701298701
52,52,5300.0,1504425478770,5331.74025974026
53,53,5420.0,1504425478890,5426.1558441558445
13,13,1490.0,1504425478980,1424.9292929292928
55,55,5600.0,1504425479070,5625.922077922078
15,15,1610.0,1504425479100,1624.8181818181818
16,16,1650.0,1504425479140,1735.030303030303
57,57,5790.0,1504425479260,5836.064935064935
56,56,5801.0,1504425479270,5725.636363636364
18,18,1860.0,1504425479350,1916.2929292929293
17,17,1860.0,1504425479350,1834.2828282828282
58,58,5900.0,1504425479370,5929.519480519481
59,59,6100.0,1504425479570,6037.233766233766
19,19,2090.0,1504425479580,2030.949494949495
60,60,6160.0,1504425479630,6136.220779220779
21,21,2230.0,1504425479720,2224.2323232323233
62,62,6270.0,1504425479740,6336.233766233766
61,61,6291.0,1504425479761,6237.285714285715
23,23,2450.0,1504425479940,2419.717171717172
64,64,6530.0,1504425480000,6528.675324675325
24,24,2510.0,1504425480000,2517.8282828282827
25,25,2600.0,1504425480090,2618.3939393939395
65,65,6670.0,1504425480140,6626.935064935065
26,26,2790.0,1504425480280,2718.1111111111113
68,68,6840.0,1504425480310,6920.038961038961
27,27,2820.0,1504425480310,2820.989898989899
28,28,2871.0,1504425480361,2916.131313131313
67,67,6910.0,1504425480380,6830.272727272727
69,69,6920.0,1504425480390,7026.909090909091
29,29,3020.0,1504425480510,3024.343434343434
70,70,7161.0,1504425480631,7136.233766233766
30,30,3160.0,1504425480650,3132.5656565656564
71,71,7300.0,1504425480770,7219.831168831169
31,31,3280.0,1504425480770,3218.757575757576
72,72,7360.0,1504425480830,7323.363636363636
32,32,3350.0,1504425480840,3322.838383838384
74,74,7440.0,1504425480910,7525.558441558442
33,33,3440.0,1504425480930,3425.747474747475
34,34,3500.0,1504425480990,3520.070707070707
35,35,3560.0,1504425481050,3623.252525252525
76,76,7630.0,1504425481100,7720.350649350649
75,75,7670.0,1504425481140,7626.584415584415
36,36,3690.0,1504425481180,3740.40404040404
37,37,3730.0,1504425481220,3812.868686868687
77,77,7881.0,1504425481351,7827.0
78,78,7891.0,1504425481361,7926.909090909091
38,38,3940.0,1504425481430,4139.373737373738
79,79,7980.0,1504425481450,7954.514705882353
39,39,4100.0,1504425481590,3982.989898989899
100,0,111.0,1504425481621,116.15151515151516
1,1,220.0,1504425481730,228.74747474747474
2,2,270.0,1504425481780,316.42424242424244
3,3,510.0,1504425482020,422.6363636363636
4,4,520.0,1504425482030,533.5151515151515
5,5,660.0,1504425482170,620.1616161616162
6,6,750.0,1504425482260,725.010101010101
7,7,880.0,1504425482390,826.7777777777778
8,8,890.0,1504425482400,929.5454545454545
9,9,1100.0,1504425482610,1035.4848484848485
10,10,1150.0,1504425482660,1131.171717171717
11,11,1250.0,1504425482760,1231.1010101010102
13,13,1390.0,1504425482900,1425.2323232323233
16,16,1710.0,1504425483220,1734.121212121212
15,15,1711.0,1504425483221,1625.939393939394
17,17,1851.0,1504425483361,1834.6868686868686
18,18,1990.0,1504425483500,1917.909090909091
19,19,2060.0,1504425483570,2030.5353535353536
21,21,2320.0,1504425483830,2224.4343434343436
23,23,2360.0,1504425483870,2419.313131313131
24,24,2550.0,1504425484060,2517.121212121212
26,26,2630.0,1504425484140,2716.2929292929293
25,25,2671.0,1504425484181,2618.0
27,27,2870.0,1504425484380,2821.89898989899
28,28,2910.0,1504425484420,2916.939393939394
29,29,3020.0,1504425484530,3024.6464646464647
30,30,3100.0,1504425484610,3133.070707070707
31,31,3150.0,1504425484660,3218.5555555555557
32,32,3270.0,1504425484780,3321.5252525252527
34,34,3480.0,1504425484990,3519.2626262626263
33,33,3490.0,1504425485000,3426.4545454545455
35,35,3570.0,1504425485080,3623.5555555555557
36,36,3760.0,1504425485270,3741.0
37,37,3790.0,1504425485300,3811.959595959596
38,38,3880.0,1504425485390,4138.969696969697
40,40,4100.0,1504425485610,4136.128205128205
1,1,140.0,1504425485670,227.23232323232324
41,41,4190.0,1504425485700,4223.0641025641025
100,0,219.0,1504425485750,117.25252525252525
81,81,8280.0,1504425485770,8232.692307692309
42,42,4280.0,1504425485790,4321.358974358975
82,82,8330.0,1504425485820,8333.423076923076
83,83,8360.0,1504425485850,8434.538461538461
2,2,359.0,1504425485890,317.52525252525254
4,4,439.0,1504425485970,532.1919191919192
44,44,4500.0,1504425486010,4517.320512820513
85,85,8530.0,1504425486020,8615.346153846154
43,43,4520.0,1504425486030,4436.807692307692
3,3,519.0,1504425486050,423.62626262626264
5,5,529.0,1504425486060,619.6464646464647
84,84,8590.0,1504425486080,8530.865384615385
45,45,4670.0,1504425486180,4640.051282051282
46,46,4700.0,1504425486210,4730.24358974359
86,86,8730.0,1504425486220,8733.48076923077
87,87,8810.0,1504425486300,8825.673076923076
6,6,769.0,1504425486300,724.5959595959596
88,88,8830.0,1504425486320,8922.903846153846
7,7,839.0,1504425486370,826.2525252525253
47,47,4881.0,1504425486391,4834.576923076923
8,8,919.0,1504425486450,929.4343434343434
48,48,5001.0,1504425486511,4927.666666666667
89,89,9040.0,1504425486530,9021.326923076924
90,90,9050.0,1504425486540,9121.346153846154
49,49,5080.0,1504425486590,5018.74358974359
9,9,1090.0,1504425486621,1035.4848484848485
50,50,5130.0,1504425486640,5129.115384615385
10,10,1149.0,1504425486680,1131.8686868686868
51,51,5310.0,1504425486820,5223.423076923077
92,92,9360.0,1504425486850,9321.134615384615
11,11,1320.0,1504425486851,1231.20202020202
53,53,5361.0,1504425486871,5425.320512820513
52,52,5400.0,1504425486910,5332.615384615385
93,93,9450.0,1504425486940,9437.096153846154
13,13,1499.0,1504425487030,1425.6161616161617
94,94,9560.0,1504425487050,9527.98076923077
55,55,5601.0,1504425487110,5625.602564102564
95,95,9670.0,1504425487160,9633.826923076924
56,56,5670.0,1504425487180,5724.923076923077
16,16,1679.0,1504425487210,1733.3030303030303
15,15,1689.0,1504425487220,1625.7272727272727
96,96,9740.0,1504425487230,9737.48076923077
57,57,5780.0,1504425487290,5835.346153846154
98,98,9840.0,1504425487330,9928.25
18,18,1899.0,1504425487430,1917.1919191919192
17,17,1899.0,1504425487430,1835.080808080808
59,59,5980.0,1504425487490,6036.5
58,58,5990.0,1504425487500,5930.294871794872
19,19,2069.0,1504425487600,2031.1313131313132
99,99,10120.0,1504425487610,10021.903846153846
60,60,6190.0,1504425487700,6136.910256410257
61,61,6220.0,1504425487730,6237.0641025641025
62,62,6280.0,1504425487790,6335.51282051282
21,21,2289.0,1504425487820,2225.131313131313
23,23,2369.0,1504425487900,2418.686868686869
64,64,6590.0,1504425488100,6529.461538461538
24,24,2569.0,1504425488100,2516.7070707070707
25,25,2630.0,1504425488161,2618.10101010101
65,65,6661.0,1504425488171,6627.371794871795
27,27,2730.0,1504425488261,2820.989898989899
26,26,2749.0,1504425488280,2717.3939393939395
68,68,6850.0,1504425488360,6919.141025641025
67,67,6910.0,1504425488420,6831.294871794872
28,28,2899.0,1504425488430,2917.3333333333335
69,69,7001.0,1504425488511,7026.576923076923
29,29,3059.0,1504425488590,3025.949494949495
30,30,3100.0,1504425488631,3132.4545454545455
70,70,7140.0,1504425488650,7136.282051282052
71,71,7210.0,1504425488720,7219.705128205128
72,72,7330.0,1504425488840,7323.448717948718
31,31,3319.0,1504425488850,3219.656565656566
32,32,3419.0,1504425488950,3322.212121212121
33,33,3439.0,1504425488970,3427.151515151515
75,75,7570.0,1504425489080,7625.858974358975
35,35,3590.0,1504425489121,3624.161616161616
34,34,3599.0,1504425489130,3520.4646464646466
76,76,7640.0,1504425489150,7719.320512820513
36,36,3759.0,1504425489290,3742.2020202020203
77,77,7820.0,1504425489330,7826.910256410257
37,37,3820.0,1504425489351,3812.6666666666665
38,38,3979.0,1504425489510,4139.565656565656
78,78,8020.0,1504425489530,7928.102564102564
80,80,8030.0,1504425489540,8124.433962264151
79,79,8041.0,1504425489551,7955.768115942029
39,39,4020.0,1504425489551,3983.3939393939395
100,0,30.0,1504425489580,115.83838383838383
2,2,250.0,1504425489800,317.32323232323233
1,1,301.0,1504425489851,228.55555555555554
4,4,500.0,1504425490050,532.5959595959596
3,3,510.0,1504425490060,424.1313131313131
5,5,620.0,1504425490170,619.9494949494949
6,6,690.0,1504425490240,724.2929292929293
7,7,850.0,1504425490400,826.8585858585859
8,8,911.0,1504425490461,928.7373737373738
9,9,980.0,1504425490530,1034.979797979798
11,11,1160.0,1504425490710,1230.2929292929293
10,10,1220.0,1504425490770,1133.1818181818182
13,13,1450.0,1504425491000,1426.6262626262626
15,15,1540.0,1504425491090,1624.3131313131314
16,16,1630.0,1504425491180,1731.6868686868686
18,18,1830.0,1504425491380,1917.1919191919192
17,17,1910.0,1504425491460,1834.979797979798
19,19,2081.0,1504425491631,2031.949494949495
21,21,2180.0,1504425491730,2225.2323232323233
24,24,2470.0,1504425492020,2517.212121212121
23,23,2500.0,1504425492050,2419.59595959596
25,25,2540.0,1504425492090,2617.191919191919
26,26,2620.0,1504425492170,2716.4848484848485
27,27,2900.0,1504425492450,2821.2929292929293
28,28,2900.0,1504425492450,2917.939393939394
29,29,3100.0,1504425492650,3026.757575757576
31,31,3140.0,1504425492690,3219.5555555555557
30,30,3210.0,1504425492760,3132.5555555555557
32,32,3410.0,1504425492960,3323.010101010101
33,33,3460.0,1504425493010,3427.050505050505
34,34,3580.0,1504425493130,3520.868686868687
35,35,3631.0,1504425493180,3624.868686868687
36,36,3700.0,1504425493250,3742.0
37,37,3740.0,1504425493290,3810.939393939394
38,38,3970.0,1504425493520,4139.050505050505
40,40,4080.0,1504425493630,4135.4177215189875
39,39,60.0,1504425493630,3943.090909090909
100,0,140.0,1504425493710,115.24242424242425
1,1,180.0,1504425493750,228.26262626262627
41,41,4210.0,1504425493760,4222.898734177215
42,42,4220.0,1504425493770,4320.0759493670885
2,2,341.0,1504425493910,317.54545454545456
43,43,4390.0,1504425493940,4436.215189873417
44,44,4470.0,1504425494020,4516.721518987341
3,3,450.0,1504425494020,425.25252525252523
4,4,530.0,1504425494100,532.9090909090909
45,45,4590.0,1504425494140,4639.4177215189875
5,5,630.0,1504425494200,620.5656565656566
6,6,640.0,1504425494210,722.989898989899
46,46,4720.0,1504425494270,4730.113924050633
47,47,4810.0,1504425494360,4834.265822784811
7,7,810.0,1504425494380,826.7575757575758
48,48,4861.0,1504425494411,4926.822784810127
8,8,971.0,1504425494541,928.2525252525253
9,9,971.0,1504425494541,1035.0
49,49,5090.0,1504425494640,5019.645569620253
10,10,1080.0,1504425494650,1131.878787878788
50,50,5111.0,1504425494661,5128.886075949367
52,52,5250.0,1504425494800,5331.569620253164
51,51,5280.0,1504425494830,5224.139240506329
11,11,1310.0,1504425494880,1231.010101010101
13,13,1370.0,1504425494940,1426.7373737373737
53,53,5520.0,1504425495070,5426.518987341772
55,55,5630.0,1504425495180,5625.658227848101
15,15,1670.0,1504425495240,1624.020202020202
56,56,5760.0,1504425495310,5725.367088607595
16,16,1810.0,1504425495380,1733.3131313131314
17,17,1850.0,1504425495420,1834.6868686868686
57,57,5890.0,1504425495440,5836.037974683544
58,58,5930.0,1504425495480,5930.291139240507
18,18,1960.0,1504425495530,1918.4141414141413
59,59,6060.0,1504425495610,6036.797468354431
19,19,2060.0,1504425495630,2032.959595959596
61,61,6140.0,1504425495690,6235.835443037975
21,21,2140.0,1504425495710,2224.2323232323233
60,60,6180.0,1504425495730,6137.455696202532
62,62,6331.0,1504425495881,6335.455696202532
23,23,2370.0,1504425495940,2418.59595959596
24,24,2431.0,1504425496001,2516.4242424242425
64,64,6590.0,1504425496140,6530.227848101265
65,65,6590.0,1504425496140,6626.898734177215
25,25,2570.0,1504425496140,2617.40404040404
26,26,2700.0,1504425496270,2715.4848484848485
67,67,6760.0,1504425496310,6830.392405063291
27,27,2791.0,1504425496361,2821.010101010101
68,68,6850.0,1504425496400,6918.265822784811
28,28,2970.0,1504425496540,2917.949494949495
29,29,3060.0,1504425496630,3026.969696969697
69,69,7110.0,1504425496660,7027.632911392405
31,31,3140.0,1504425496710,3219.2626262626263
70,70,7180.0,1504425496730,7136.835443037975
30,30,3180.0,1504425496750,3132.6666666666665
32,32,3240.0,1504425496810,3321.6060606060605
71,71,7280.0,1504425496830,7220.46835443038
72,72,7351.0,1504425496901,7323.797468354431
33,33,3460.0,1504425497030,3428.1717171717173
34,34,3501.0,1504425497071,3520.787878787879
75,75,7590.0,1504425497140,7625.405063291139
35,35,3640.0,1504425497210,3624.878787878788
76,76,7761.0,1504425497311,7719.848101265823
36,36,3760.0,1504425497330,3742.7070707070707
37,37,3790.0,1504425497360,3811.5555555555557
38,38,3861.0,1504425497431,4097.343434343435
77,77,7920.0,1504425497470,7828.088607594937
78,78,7970.0,1504425497520,7928.632911392405
79,79,4091.0,1504425497660,7900.557142857143
80,80,8190.0,1504425497740,8125.648148148148
100,0,220.0,1504425497810,117.06060606060606
81,81,8270.0,1504425497820,8233.396226415094
1,1,240.0,1504425497830,228.56565656565655
2,2,310.0,1504425497900,317.24242424242425
82,82,8371.0,1504425497921,8334.132075471698
3,3,430.0,1504425498020,424.8484848484849
83,83,8470.0,1504425498020,8435.207547169812
4,4,440.0,1504425498030,533.010101010101
84,84,8550.0,1504425498100,8531.22641509434
5,5,570.0,1504425498160,619.4545454545455
85,85,8620.0,1504425498170,8615.433962264151
86,86,8680.0,1504425498230,8732.471698113208
6,6,700.0,1504425498290,722.3838383838383
7,7,780.0,1504425498370,826.8585858585859
87,87,8840.0,1504425498390,8825.943396226416
8,8,880.0,1504425498470,926.939393939394
88,88,8960.0,1504425498510,8923.603773584906
89,89,9030.0,1504425498580,9021.490566037735
9,9,1091.0,1504425498681,1035.3131313131314
90,90,9210.0,1504425498760,9123.018867924528
10,10,1211.0,1504425498801,1132.888888888889
11,11,1230.0,1504425498820,1231.111111111111
92,92,9290.0,1504425498840,9320.547169811322
13,13,1340.0,1504425498930,1426.6262626262626
93,93,9390.0,1504425498940,9436.207547169812
94,94,9430.0,1504425498980,9526.132075471698
15,15,1630.0,1504425499220,1625.030303030303
95,95,9690.0,1504425499240,9634.88679245283
16,16,1750.0,1504425499340,1733.8080808080808
96,96,9810.0,1504425499360,9738.849056603774
17,17,1821.0,1504425499411,1833.888888888889
98,98,9950.0,1504425499500,9928.66037735849
18,18,1930.0,1504425499520,1917.909090909091
19,19,2020.0,1504425499610,2032.050505050505
99,99,10120.0,1504425499670,10023.754716981131
21,21,2301.0,1504425499891,2225.757575757576
23,23,2410.0,1504425500000,2419.3030303030305
24,24,2480.0,1504425500070,2516.626262626263
26,26,2630.0,1504425500220,2713.969696969697
25,25,2700.0,1504425500290,2618.4141414141413
27,27,2770.0,1504425500360,2821.2020202020203
28,28,2930.0,1504425500520,2918.050505050505
29,29,3090.0,1504425500680,3026.6666666666665
30,30,3161.0,1504425500751,3132.3636363636365
31,31,3290.0,1504425500880,3219.868686868687
32,32,3410.0,1504425501000,3322.212121212121
33,33,3450.0,1504425501040,3428.161616161616
34,34,3610.0,1504425501200,3521.4949494949497
35,35,3720.0,1504425501310,3626.7979797979797
36,36,3740.0,1504425501330,3742.3030303030305
37,37,3760.0,1504425501350,3810.1414141414143
38,38,3910.0,1504425501500,4097.848484848485
39,39,3940.0,1504425501530,3942.4848484848485
40,40,4060.0,1504425501650,4134.475
100,0,170.0,1504425501780,117.96969696969697
41,41,4210.0,1504425501800,4222.7375
1,1,310.0,1504425501920,229.57575757575756
3,3,360.0,1504425501970,424.24242424242425
43,43,4400.0,1504425501990,4435.7625
42,42,4410.0,1504425502000,4321.2
44,44,4430.0,1504425502020,4515.6375
2,2,420.0,1504425502030,318.050505050505
5,5,550.0,1504425502160,619.3535353535353
45,45,4621.0,1504425502211,4639.1875
46,46,4630.0,1504425502220,4728.8625
4,4,610.0,1504425502220,534.3232323232323
6,6,731.0,1504425502341,721.5858585858585
7,7,831.0,1504425502441,826.3636363636364
48,48,4890.0,1504425502480,4926.3625
47,47,4910.0,1504425502500,4835.2125
8,8,960.0,1504425502570,928.1515151515151
9,9,990.0,1504425502600,1035.6060606060605
49,49,5040.0,1504425502630,5019.9
50,50,5121.0,1504425502711,5128.7875
51,51,5140.0,1504425502730,5223.0875
10,10,1180.0,1504425502790,1133.1919191919192
11,11,1290.0,1504425502900,1230.79797979798
52,52,5330.0,1504425502920,5331.55
13,13,1390.0,1504425503000,1426.2222222222222
53,53,5471.0,1504425503061,5427.075
55,55,5560.0,1504425503150,5624.8375
56,56,5630.0,1504425503220,5724.175
15,15,1660.0,1504425503270,1624.7171717171718
16,16,1730.0,1504425503340,1733.6060606060605
17,17,1770.0,1504425503380,1832.3636363636363
57,57,5841.0,1504425503431,5836.1
58,58,5930.0,1504425503520,5930.2875
18,18,2000.0,1504425503610,1919.4242424242425
60,60,6080.0,1504425503670,6136.7375
59,59,6090.0,1504425503680,6037.4625
19,19,2070.0,1504425503680,2033.060606060606
21,21,2210.0,1504425503820,2225.4545454545455
61,61,6250.0,1504425503840,6236.0125
62,62,6290.0,1504425503880,6334.8875
23,23,2341.0,1504425503950,2417.4949494949497
24,24,2520.0,1504425504130,2516.929292929293
64,64,6550.0,1504425504140,6530.475
65,65,6570.0,1504425504160,6626.1875
25,25,2670.0,1504425504280,2618.909090909091
27,27,2750.0,1504425504360,2819.787878787879
26,26,2770.0,1504425504380,2715.080808080808
68,68,6830.0,1504425504420,6917.1625
67,67,6850.0,1504425504440,6830.6375
28,28,2861.0,1504425504471,2917.8585858585857
69,69,7000.0,1504425504590,7027.2875
70,70,7070.0,1504425504660,7136.0
30,30,3060.0,1504425504670,3130.747474747475
29,29,3090.0,1504425504700,3026.969696969697
31,31,3180.0,1504425504790,3218.656565656566
71,71,7241.0,1504425504831,7220.725
72,72,7310.0,1504425504900,7323.625
33,33,3390.0,1504425505000,3427.4545454545455
32,32,3400.0,1504425505010,3323.8282828282827
34,34,3450.0,1504425505060,3521.3939393939395
35,35,3560.0,1504425505170,3626.080808080808
75,75,7670.0,1504425505260,7625.9625
76,76,7750.0,1504425505340,7720.225
36,36,3760.0,1504425505370,3742.808080808081
77,77,7860.0,1504425505450,7828.4875
38,38,3850.0,1504425505460,4097.444444444444
78,78,7930.0,1504425505520,7928.65
37,37,3910.0,1504425505520,3811.656565656566
39,39,4050.0,1504425505660,3941.979797979798
100,0,140.0,1504425505770,117.86868686868686
1,1,260.0,1504425505890,230.68686868686868
2,2,280.0,1504425505910,318.25252525252523
3,3,350.0,1504425505980,424.3333333333333
5,5,590.0,1504425506220,618.9494949494949
4,4,620.0,1504425506250,535.7373737373738
6,6,680.0,1504425506310,721.2828282828283
7,7,810.0,1504425506440,826.060606060606
8,8,980.0,1504425506610,927.9494949494949
9,9,980.0,1504425506610,1034.79797979798
10,10,1160.0,1504425506790,1133.8989898989898
11,11,1170.0,1504425506800,1230.3939393939395
13,13,1450.0,1504425507080,1426.9292929292928
16,16,1651.0,1504425507281,1732.3030303030303
15,15,1680.0,1504425507310,1624.7171717171718
17,17,1880.0,1504425507510,1832.4646464646464
18,18,1910.0,1504425507540,1918.4141414141413
19,19,2020.0,1504425507650,2032.2525252525252
21,21,2220.0,1504425507850,2225.3535353535353
24,24,2470.0,1504425508100,2516.4242424242425
23,23,2500.0,1504425508130,2418.7070707070707
25,25,2680.0,1504425508310,2619.6161616161617
26,26,2700.0,1504425508330,2714.4747474747473
27,27,2750.0,1504425508380,2818.3636363636365
28,28,2870.0,1504425508500,2918.2626262626263
29,29,2960.0,1504425508590,3026.2626262626263
31,31,3140.0,1504425508770,3217.040404040404
30,30,3210.0,1504425508840,3131.050505050505
32,32,3300.0,1504425508930,3324.030303030303
33,33,3350.0,1504425508980,3427.1414141414143
34,34,3551.0,1504425509181,3522.5151515151515
35,35,3561.0,1504425509191,3624.878787878788
36,36,3740.0,1504425509370,3742.2020202020203
37,37,3820.0,1504425509450,3811.4444444444443
38,38,3860.0,1504425509490,4097.141414141414
79,79,8050.0,1504425509660,7902.661971830986
100,0,60.0,1504425509710,117.46464646464646
80,80,8130.0,1504425509740,8125.727272727273
40,40,4150.0,1504425509780,4134.666666666667
81,81,8190.0,1504425509800,8232.592592592593
41,41,4280.0,1504425509910,4223.444444444444
2,2,270.0,1504425509920,316.93939393939394
42,42,4310.0,1504425509940,4321.061728395061
1,1,320.0,1504425509970,231.7979797979798
3,3,330.0,1504425509980,424.3333333333333
82,82,8400.0,1504425510010,8335.351851851852
84,84,8430.0,1504425510040,8529.351851851852
43,43,4410.0,1504425510040,4435.444444444444
44,44,4420.0,1504425510050,4514.456790123457
83,83,8520.0,1504425510130,8436.777777777777
45,45,4540.0,1504425510170,4637.962962962963
85,85,8570.0,1504425510180,8614.592592592593
4,4,530.0,1504425510180,535.5353535353536
5,5,540.0,1504425510190,617.2323232323232
6,6,660.0,1504425510310,721.4747474747475
86,86,8770.0,1504425510380,8733.166666666666
46,46,4790.0,1504425510420,4729.617283950617
7,7,821.0,1504425510471,825.8686868686868
47,47,4860.0,1504425510490,4835.518518518518
87,87,8920.0,1504425510530,8827.685185185184
48,48,4940.0,1504425510570,4926.530864197531
88,88,8990.0,1504425510600,8924.833333333334
9,9,950.0,1504425510600,1034.5959595959596
