node,rttMean,rttStd,geo,rttMin,rttMax,bandwidth,rtt,timestamp
59,7953.5,123.5,28.0,7830.0,8077.0,2.0,7830.0,1505150523267
99,1803.375,135.24139297936856,6.0,1509.0,1980.0,9.0,1771.0,1505150523267
19,2111.6,162.83685086613534,0.0,1801.0,2281.0,5.0,1801.0,1505150523297
35,1994.6666666666667,122.48355898740951,7.0,1850.0,2160.0,8.0,1850.0,1505150523346
89,1925.142857142857,124.23529354923788,4.0,1749.0,2138.0,7.0,1870.0,1505150523366
74,3886.75,137.5379493085454,27.0,3710.0,4087.0,9.0,3920.0,1505150523397
18,1955.875,60.36645902320261,5.0,1890.0,2098.0,7.0,1921.0,1505150523417
52,4016.25,71.11742051002693,25.0,3959.0,4138.0,7.0,3959.0,1505150523436
81,2111.2,200.59850448096566,3.0,1779.0,2330.0,6.0,1990.0,1505150523486
82,1916.875,124.81830544835962,7.0,1799.0,2187.0,9.0,2031.0,1505150523527
38,4148.666666666667,97.81728999631007,24.0,4079.0,4287.0,6.0,4079.0,1505150523556
65,4255.666666666667,192.7249046929039,29.0,4110.0,4528.0,8.0,4129.0,1505150523606
92,4572.333333333333,256.45835702680637,12.0,4270.0,4897.0,3.0,4270.0,1505150523747
57,4395.666666666667,100.7119103626224,18.0,4320.0,4538.0,4.0,4329.0,1505150523806
25,4405.0,130.30221282336944,10.0,4289.0,4587.0,3.0,4339.0,1505150523816
56,4412.333333333333,96.00115740043044,21.0,4340.0,4548.0,4.0,4349.0,1505150523826
71,4352.0,73.2438848414437,27.0,4259.0,4438.0,6.0,4359.0,1505150523836
44,1864.142857142857,387.39180187926706,6.0,1300.0,2351.0,9.0,2351.0,1505150523846
27,4468.666666666667,80.42525860836398,9.0,4370.0,4567.0,3.0,4370.0,1505150523847
84,4335.0,117.72283833932423,26.0,4169.0,4429.0,6.0,4429.0,1505150523906
22,4969.0,256.05077621440637,14.0,4660.0,5287.0,3.0,4660.0,1505150524137
23,5075.333333333333,74.62052145504093,25.0,5000.0,5177.0,4.0,5049.0,1505150524526
32,5136.0,147.3046729288201,29.0,4970.0,5328.0,5.0,5110.0,1505150524587
64,5069.0,108.78419002777932,16.0,4968.0,5220.0,3.0,5220.0,1505150524697
1,1171.888888888889,157.64830368361402,0.0,879.0,1380.0,8.0,1359.0,1505150524876
39,1375.888888888889,74.67328013039268,2.0,1271.0,1547.0,9.0,1369.0,1505150524886
63,5426.0,73.33939368897637,3.0,5330.0,5508.0,2.0,5440.0,1505150524917
62,5485.333333333333,46.77843757782235,28.0,5420.0,5527.0,4.0,5509.0,1505150524986
70,5362.0,158.50762337082298,28.0,5149.0,5529.0,4.0,5529.0,1505150525006
83,1525.2222222222222,104.91454488484932,1.0,1319.0,1688.0,7.0,1500.0,1505150525017
34,1605.0,99.65607524548282,3.0,1460.0,1858.0,8.0,1559.0,1505150525076
75,5788.666666666667,107.85896140588206,23.0,5639.0,5889.0,3.0,5639.0,1505150525116
99,1788.5555555555557,134.21964677440823,6.0,1509.0,1980.0,9.0,1670.0,1505150525187
54,1659.4444444444443,158.53854148377445,2.0,1371.0,1977.0,7.0,1670.0,1505150525187
10,1574.0,284.74706124715124,1.0,1030.0,2077.0,7.0,1699.0,1505150525216
19,2049.6666666666665,203.1630434459531,0.0,1740.0,2281.0,5.0,1740.0,1505150525257
90,1825.4444444444443,81.24053601102115,1.0,1699.0,1988.0,6.0,1770.0,1505150525287
76,4036.5,278.81938598311274,5.0,3809.0,4497.0,3.0,3820.0,1505150525316
81,2060.8333333333335,214.981717568934,3.0,1779.0,2330.0,6.0,1809.0,1505150525326
33,5895.333333333333,110.6957793032578,25.0,5789.0,6048.0,3.0,5849.0,1505150525326
89,1917.0,118.19158176452332,4.0,1749.0,2138.0,7.0,1860.0,1505150525377
2,6002.333333333333,88.52996981562546,9.0,5930.0,6127.0,2.0,5930.0,1505150525407
95,6025.333333333333,60.88422528774501,26.0,5949.0,6098.0,3.0,5949.0,1505150525426
30,5748.666666666667,149.2656096434213,5.0,5628.0,5959.0,2.0,5959.0,1505150525436
18,1954.0,57.16059248584932,5.0,1890.0,2098.0,7.0,1939.0,1505150525456
45,4052.25,86.81121759311984,15.0,3961.0,4140.0,4.0,3970.0,1505150525466
53,1850.6666666666667,83.62880949635584,1.0,1751.0,2008.0,6.0,1970.0,1505150525487
35,2008.2857142857142,118.20286953939376,7.0,1850.0,2160.0,8.0,2090.0,1505150525607
69,2066.0,133.18533452799272,8.0,1899.0,2318.0,8.0,2100.0,1505150525617
96,4222.25,178.9586195185915,22.0,4030.0,4510.0,5.0,4131.0,1505150525627
73,5836.0,279.46138671857096,6.0,5478.0,6160.0,2.0,6160.0,1505150525637
7,2303.2,80.09344542470376,8.0,2240.0,2458.0,7.0,2249.0,1505150525766
67,1759.4285714285713,463.45684254087695,6.0,989.0,2289.0,9.0,2289.0,1505150525806
9,2799.0,434.2639750198029,16.0,2220.0,3497.0,8.0,2529.0,1505150526046
4,2575.4,92.88616689260033,0.0,2499.0,2758.0,4.0,2530.0,1505150526047
98,2459.0,100.75911869404177,4.0,2349.0,2588.0,5.0,2570.0,1505150526087
37,2845.2,273.243041997413,12.0,2629.0,3359.0,7.0,2629.0,1505150526146
93,2541.0,202.12174549018718,14.0,2239.0,2737.0,8.0,2690.0,1505150526207
15,2809.0,100.36533266023683,7.0,2709.0,2997.0,5.0,2709.0,1505150526226
100,2737.0,133.19309291400964,13.0,2509.0,2918.0,8.0,2729.0,1505150526246
48,2763.2,100.63279783450325,10.0,2599.0,2908.0,6.0,2800.0,1505150526317
68,2695.2,215.62504492753155,5.0,2330.0,2940.0,5.0,2859.0,1505150526376
97,2927.4,85.85476107939502,16.0,2870.0,3097.0,8.0,2900.0,1505150526417
72,3404.6,239.34376950319808,13.0,2939.0,3627.0,5.0,2939.0,1505150526456
1,1149.7,163.7034208561324,0.0,879.0,1380.0,8.0,950.0,1505150526486
86,2953.0,76.7150571921836,4.0,2830.0,3067.0,4.0,2979.0,1505150526496
8,3247.4,127.69588873569893,12.0,3040.0,3379.0,5.0,3040.0,1505150526557
87,3203.4,87.78063567780767,17.0,3149.0,3378.0,7.0,3150.0,1505150526667
24,3403.4,130.80305806822713,14.0,3170.0,3568.0,5.0,3170.0,1505150526687
79,3401.2,143.65152279039717,15.0,3239.0,3658.0,5.0,3239.0,1505150526756
46,3179.4,338.5153467717527,21.0,2870.0,3798.0,9.0,3280.0,1505150526797
39,1371.3,72.16654349489104,2.0,1271.0,1547.0,9.0,1330.0,1505150526866
85,3247.2,80.26306747190765,20.0,3150.0,3359.0,9.0,3359.0,1505150526876
83,1509.8,109.75864430649644,1.0,1319.0,1688.0,7.0,1371.0,1505150526907
44,1816.125,383.99656167080457,6.0,1300.0,2351.0,9.0,1480.0,1505150527016
42,3527.2,73.79268256405915,18.0,3450.0,3658.0,6.0,3510.0,1505150527027
81,1985.142857142857,272.0091535074449,3.0,1531.0,2330.0,6.0,1531.0,1505150527067
54,1650.5,152.77777979797978,2.0,1371.0,1977.0,7.0,1570.0,1505150527106
34,1608.6,95.15692302717653,3.0,1460.0,1858.0,8.0,1641.0,1505150527177
99,1774.8,133.85200782954286,6.0,1509.0,1980.0,9.0,1651.0,1505150527187
20,4039.25,280.0637204280483,23.0,3689.0,4328.0,6.0,3689.0,1505150527206
53,1833.6,94.42372583201745,1.0,1680.0,2008.0,6.0,1680.0,1505150527216
10,1587.6,273.1985358672334,1.0,1030.0,2077.0,7.0,1710.0,1505150527246
43,3745.6,122.2351831511697,24.0,3570.0,3940.0,8.0,3730.0,1505150527247
11,3629.4,175.80853221615837,22.0,3359.0,3878.0,7.0,3750.0,1505150527267
21,3785.0,76.89213223731021,26.0,3739.0,3938.0,9.0,3760.0,1505150527277
60,3669.2,304.7053658864576,19.0,3300.0,4177.0,6.0,3780.0,1505150527297
90,1822.9,77.44862813504187,1.0,1699.0,1988.0,6.0,1800.0,1505150527336
82,1907.3333333333333,120.73478740151444,7.0,1799.0,2187.0,9.0,1831.0,1505150527367
74,3879.4,123.89285693695179,27.0,3710.0,4087.0,9.0,3850.0,1505150527367
89,1911.888888888889,112.36591460684195,4.0,1749.0,2138.0,7.0,1871.0,1505150527407
28,3600.8,168.4688695278745,11.0,3450.0,3909.0,4.0,3909.0,1505150527426
3,6129.0,98.40054200392733,11.0,6021.0,6259.0,2.0,6021.0,1505150527517
91,3773.2,189.95515260187074,11.0,3509.0,4010.0,4.0,4010.0,1505150527527
18,1957.7,55.351693741022956,5.0,1890.0,2098.0,7.0,1991.0,1505150527527
88,6072.333333333333,192.11859763061867,10.0,5849.0,6318.0,2.0,6050.0,1505150527546
80,4201.75,182.78317072422178,8.0,4029.0,4480.0,3.0,4029.0,1505150527546
61,10198.5,88.5,2.0,10110.0,10287.0,0.0,10110.0,1505150527566
19,2046.857142857143,188.2182840453594,0.0,1740.0,2281.0,5.0,2030.0,1505150527566
52,4026.8,67.01760962612737,25.0,3959.0,4138.0,7.0,4069.0,1505150527586
78,4232.0,158.62534475927862,29.0,4000.0,4438.0,9.0,4200.0,1505150527717
1,1132.4545454545455,165.3378709499065,0.0,879.0,1380.0,8.0,960.0,1505150528516
39,1367.5454545454545,69.82492865128488,2.0,1271.0,1547.0,9.0,1330.0,1505150528886
54,1624.1818181818182,167.76651425652594,2.0,1361.0,1977.0,7.0,1361.0,1505150528917
34,1603.3636363636363,92.22726152605335,3.0,1460.0,1858.0,8.0,1551.0,1505150529107
83,1514.4545454545455,105.68079178387204,1.0,1319.0,1688.0,7.0,1561.0,1505150529117
10,1602.3636363636363,264.63534867548407,1.0,1030.0,2077.0,7.0,1750.0,1505150529306
5,10153.5,314.5,4.0,9839.0,10468.0,0.0,9839.0,1505150529316
89,1897.7,114.78418880664705,4.0,1749.0,2138.0,7.0,1770.0,1505150529326
99,1775.3636363636363,127.63532763112309,6.0,1509.0,1980.0,9.0,1781.0,1505150529337
90,1822.7272727272727,73.84638959487692,1.0,1699.0,1988.0,6.0,1821.0,1505150529377
82,1901.6,115.82331371533107,7.0,1799.0,2187.0,9.0,1850.0,1505150529406
53,1836.0,90.3488189790497,1.0,1680.0,2008.0,6.0,1860.0,1505150529416
67,1774.5,435.35416616819003,6.0,989.0,2289.0,9.0,1880.0,1505150529436
44,1825.5555555555557,363.01671559649856,6.0,1300.0,2351.0,9.0,1901.0,1505150529457
18,1952.5454545454545,55.235633486107226,5.0,1890.0,2098.0,7.0,1901.0,1505150529457
81,1990.875,254.8928390029818,3.0,1531.0,2330.0,6.0,2031.0,1505150529587
35,2012.375,111.09673431294009,7.0,1850.0,2160.0,8.0,2041.0,1505150529597
38,4131.75,89.63641838003123,24.0,4079.0,4287.0,6.0,4081.0,1505150529617
76,4053.2,251.61033365106448,5.0,3809.0,4497.0,3.0,4120.0,1505150529656
65,4224.25,175.55109655026368,29.0,4110.0,4528.0,8.0,4130.0,1505150529666
56,4346.75,140.76820486175137,21.0,4150.0,4548.0,4.0,4150.0,1505150529686
50,10509.0,279.0,2.0,10230.0,10788.0,0.0,10230.0,1505150529707
7,2291.0,78.03845206050669,8.0,2230.0,2458.0,7.0,2230.0,1505150529786
27,4416.5,114.0843985828036,9.0,4260.0,4567.0,3.0,4260.0,1505150529796
41,10414.0,74.0,3.0,10340.0,10488.0,1.0,10340.0,1505150529817
45,4098.0,120.00499989583767,15.0,3961.0,4281.0,4.0,4281.0,1505150529817
69,2099.4285714285716,148.017235620776,8.0,1899.0,2318.0,8.0,2300.0,1505150529856
71,4351.5,63.43697659882602,27.0,4259.0,4438.0,6.0,4350.0,1505150529886
57,4384.25,89.43258634301034,18.0,4320.0,4538.0,4.0,4350.0,1505150529886
25,4399.0,113.3225485064645,10.0,4289.0,4587.0,3.0,4381.0,1505150529917
98,2444.3333333333335,97.6518760131565,4.0,2349.0,2588.0,5.0,2371.0,1505150529927
84,4354.0,107.13076122197583,26.0,4169.0,4429.0,6.0,4411.0,1505150529947
68,2659.5,212.40900012319003,5.0,2330.0,2940.0,5.0,2481.0,1505150530037
4,2561.3333333333335,90.43905252833105,0.0,2491.0,2758.0,4.0,2491.0,1505150530047
22,4869.25,281.1079641347786,14.0,4570.0,5287.0,3.0,4570.0,1505150530106
92,4589.5,224.0809005694149,12.0,4270.0,4897.0,3.0,4641.0,1505150530177
66,10948.5,209.5,9.0,10739.0,11158.0,1.0,10739.0,1505150530216
37,2821.0,255.2377976188741,12.0,2629.0,3359.0,7.0,2700.0,1505150530256
15,2794.3333333333335,97.31335411385679,7.0,2709.0,2997.0,5.0,2721.0,1505150530277
16,10998.5,139.5,9.0,10859.0,11138.0,0.0,10859.0,1505150530336
26,6922.666666666667,103.09003616041444,18.0,6840.0,7068.0,2.0,6860.0,1505150530377
48,2774.5,95.27635243507873,10.0,2599.0,2908.0,6.0,2831.0,1505150530387
12,10919.0,9.0,7.0,10910.0,10928.0,0.0,10910.0,1505150530387
86,2936.0,79.68270410404841,4.0,2830.0,3067.0,4.0,2851.0,1505150530407
97,2916.3333333333335,82.18813107066549,16.0,2861.0,3097.0,8.0,2861.0,1505150530417
100,2757.6666666666665,130.07391061324412,13.0,2509.0,2918.0,8.0,2861.0,1505150530417
13,6989.0,97.92173745735248,19.0,6910.0,7127.0,2.0,6910.0,1505150530427
49,10958.5,8.5,8.0,10950.0,10967.0,1.0,10950.0,1505150530427
93,2599.1666666666665,225.74573947007036,14.0,2239.0,2890.0,8.0,2890.0,1505150530446
9,2822.6666666666665,399.9436071359172,16.0,2220.0,3497.0,8.0,2941.0,1505150530497
58,11129.0,89.0,10.0,11040.0,11218.0,0.0,11040.0,1505150530517
32,5099.75,142.18364005749748,29.0,4970.0,5328.0,5.0,4991.0,1505150530527
23,5066.5,66.40971314499107,25.0,5000.0,5177.0,4.0,5040.0,1505150530576
8,3216.3333333333335,135.6990133428472,12.0,3040.0,3379.0,5.0,3061.0,1505150530617
62,5391.75,167.07689098136822,28.0,5111.0,5527.0,4.0,5111.0,1505150530647
36,7262.0,57.67148342118486,22.0,7189.0,7330.0,2.0,7189.0,1505150530706
87,3194.5,82.56663975238426,17.0,3149.0,3378.0,7.0,3150.0,1505150530706
24,3368.0,143.26083437795086,14.0,3170.0,3568.0,5.0,3191.0,1505150530747
64,5107.0,114.92388785626773,16.0,4968.0,5221.0,3.0,5221.0,1505150530757
85,3241.1666666666665,74.50149140938201,20.0,3150.0,3359.0,9.0,3211.0,1505150530767
11,3567.8333333333335,211.4461449689311,22.0,3260.0,3878.0,7.0,3260.0,1505150530816
29,11544.0,174.0,15.0,11370.0,11718.0,0.0,11370.0,1505150530847
1,1147.25,165.7302652907227,0.0,879.0,1380.0,8.0,1310.0,1505150530887
10,1579.5833333333333,264.3941055612919,1.0,1030.0,2077.0,7.0,1329.0,1505150530906
46,3216.3333333333335,319.86594414257706,21.0,2870.0,3798.0,9.0,3401.0,1505150530957
30,5666.75,191.94058325429774,5.0,5421.0,5959.0,2.0,5421.0,1505150530957
39,1371.9166666666667,68.40621113774846,2.0,1271.0,1547.0,9.0,1420.0,1505150530997
40,11518.5,20.5,13.0,11498.0,11539.0,1.0,11539.0,1505150531016
70,5394.0,148.0388462532723,28.0,5149.0,5529.0,4.0,5490.0,1505150531026
60,3636.0,287.8929199083113,19.0,3300.0,4177.0,6.0,3470.0,1505150531026
51,11653.0,74.0,17.0,11579.0,11727.0,1.0,11579.0,1505150531056
42,3531.1666666666665,67.9446261467544,18.0,3450.0,3658.0,6.0,3551.0,1505150531107
34,1599.75,89.11053529184976,3.0,1460.0,1858.0,8.0,1560.0,1505150531137
83,1519.8333333333333,102.74226113056994,1.0,1319.0,1688.0,7.0,1579.0,1505150531156
79,3441.0,158.48238598237555,15.0,3239.0,3658.0,5.0,3640.0,1505150531196
91,3751.1666666666665,180.2677792125432,11.0,3509.0,4010.0,4.0,3641.0,1505150531197
75,5759.25,106.40106907357651,23.0,5639.0,5889.0,3.0,5671.0,1505150531207
63,5487.25,123.64743224183833,3.0,5330.0,5671.0,2.0,5671.0,1505150531207
54,1625.5,160.68369550144158,2.0,1361.0,1977.0,7.0,1640.0,1505150531217
72,3450.6666666666665,241.5544567081211,13.0,2939.0,3681.0,5.0,3681.0,1505150531237
55,11968.5,188.5,20.0,11780.0,12157.0,1.0,11780.0,1505150531257
43,3738.1666666666665,112.81609912695184,24.0,3570.0,3940.0,8.0,3701.0,1505150531257
28,3620.6666666666665,160.0777588826408,11.0,3450.0,3909.0,4.0,3720.0,1505150531276
21,3777.5,72.16820629612461,26.0,3739.0,3938.0,9.0,3740.0,1505150531296
59,7905.666666666667,121.42578895038,28.0,7810.0,8077.0,2.0,7810.0,1505150531327
67,1772.888888888889,410.4811389480627,6.0,989.0,2289.0,9.0,1760.0,1505150531337
33,5876.75,101.12461371990501,25.0,5789.0,6048.0,3.0,5821.0,1505150531357
74,3868.0,115.93532679903913,27.0,3710.0,4087.0,9.0,3811.0,1505150531367
99,1776.5833333333333,122.26846031944987,6.0,1509.0,1980.0,9.0,1790.0,1505150531367
53,1832.1666666666667,87.43171939036516,1.0,1680.0,2008.0,6.0,1790.0,1505150531367
6,12028.0,129.0,19.0,11899.0,12157.0,1.0,11899.0,1505150531376
95,5981.5,92.43511237619609,26.0,5850.0,6098.0,3.0,5850.0,1505150531386
90,1822.4166666666667,70.71003975548466,1.0,1699.0,1988.0,6.0,1819.0,1505150531396
77,11948.5,19.5,17.0,11929.0,11968.0,1.0,11929.0,1505150531406
89,1894.2727272727273,109.97775883339563,4.0,1749.0,2138.0,7.0,1860.0,1505150531437
2,5984.5,82.6574255587482,9.0,5930.0,6127.0,2.0,5931.0,1505150531467
47,12104.0,104.0,20.0,12000.0,12208.0,0.0,12000.0,1505150531477
44,1835.9,345.7832991918493,6.0,1300.0,2351.0,9.0,1929.0,1505150531506
82,1904.090909090909,110.71376242402137,7.0,1799.0,2187.0,9.0,1929.0,1505150531506
18,1950.5833333333333,53.28298404639973,5.0,1890.0,2098.0,7.0,1929.0,1505150531506
14,12178.5,98.5,21.0,12080.0,12277.0,1.0,12080.0,1505150531557
19,2041.0,176.74275091216612,0.0,1740.0,2281.0,5.0,2000.0,1505150531577
80,4185.6,166.6464521074481,8.0,4029.0,4480.0,3.0,4121.0,1505150531677
96,4208.0,162.58290193006152,22.0,4030.0,4510.0,5.0,4151.0,1505150531707
20,4099.4,277.88601979948544,23.0,3689.0,4340.0,6.0,4340.0,1505150531896
1,1149.8461538461538,159.48226144614432,0.0,879.0,1380.0,8.0,1181.0,1505150532777
39,1367.2307692307693,67.69746483851615,2.0,1271.0,1547.0,9.0,1311.0,1505150532907
73,5722.0,312.3491635974074,6.0,5380.0,6160.0,2.0,5380.0,1505150532936
83,1523.0,99.3192211624099,1.0,1319.0,1688.0,7.0,1561.0,1505150533157
34,1597.4615384615386,85.9808703094566,3.0,1460.0,1858.0,8.0,1570.0,1505150533166
10,1580.3846153846155,254.036804862705,1.0,1030.0,2077.0,7.0,1590.0,1505150533186
89,1880.5833333333333,114.66724200437058,4.0,1730.0,2138.0,7.0,1730.0,1505150533326
99,1776.1538461538462,117.4811580007922,6.0,1509.0,1980.0,9.0,1771.0,1505150533367
82,1895.4166666666667,109.83507206514481,7.0,1799.0,2187.0,9.0,1800.0,1505150533396
44,1833.5454545454545,329.7755059089754,6.0,1300.0,2351.0,9.0,1810.0,1505150533406
53,1830.4615384615386,84.20909450666913,1.0,1680.0,2008.0,6.0,1810.0,1505150533406
54,1641.2307692307693,163.71511553077326,2.0,1361.0,1977.0,7.0,1830.0,1505150533426
90,1826.923076923077,69.70648522799178,1.0,1699.0,1988.0,6.0,1881.0,1505150533477
88,6037.0,177.27803022371384,10.0,5849.0,6318.0,2.0,5931.0,1505150533487
35,1998.888888888889,111.4724125756328,7.0,1850.0,2160.0,8.0,1891.0,1505150533487
18,1948.2307692307693,51.83725100461999,5.0,1890.0,2098.0,7.0,1920.0,1505150533516
3,6089.25,109.55449557183859,11.0,5970.0,6259.0,2.0,5970.0,1505150533526
52,4013.8333333333335,67.70134579328702,25.0,3949.0,4138.0,7.0,3949.0,1505150533526
81,1992.0,240.3363384000754,3.0,1531.0,2330.0,6.0,2001.0,1505150533597
78,4197.4,157.85512345185379,29.0,4000.0,4438.0,9.0,4059.0,1505150533636
69,2095.875,138.77629255387967,8.0,1899.0,2318.0,8.0,2071.0,1505150533667
19,2046.5555555555557,167.3739068414131,0.0,1740.0,2281.0,5.0,2091.0,1505150533687
67,1816.7,410.9987956186733,6.0,989.0,2289.0,9.0,2211.0,1505150533807
94,12449.0,99.0,23.0,12350.0,12548.0,0.0,12350.0,1505150533846
7,2286.5714285714284,73.05938317141582,8.0,2230.0,2458.0,7.0,2260.0,1505150533856
68,2606.8571428571427,235.15917318848926,5.0,2291.0,2940.0,5.0,2291.0,1505150533887
31,12763.5,183.5,24.0,12580.0,12947.0,1.0,12580.0,1505150534076
9,2776.5714285714284,387.10827468103884,16.0,2220.0,3497.0,8.0,2500.0,1505150534096
4,2552.5714285714284,86.43718965296154,0.0,2491.0,2758.0,4.0,2500.0,1505150534096
100,2726.714285714286,142.30421566460484,13.0,2509.0,2918.0,8.0,2541.0,1505150534137
17,12929.0,118.0,27.0,12811.0,13047.0,0.0,12811.0,1505150534307
48,2775.285714285714,88.22975572854301,10.0,2599.0,2908.0,6.0,2780.0,1505150534376
37,2821.0,236.3042832572323,12.0,2629.0,3359.0,7.0,2821.0,1505150534417
98,2498.1428571428573,159.83243776926292,4.0,2349.0,2821.0,5.0,2821.0,1505150534417
15,2801.0,91.56262493896888,7.0,2709.0,2997.0,5.0,2841.0,1505150534437
97,2909.714285714286,77.79958554005337,16.0,2861.0,3097.0,8.0,2870.0,1505150534466
93,2639.285714285714,230.95065291449743,14.0,2239.0,2890.0,8.0,2880.0,1505150534476
86,2933.8571428571427,73.95834459135682,4.0,2830.0,3067.0,4.0,2921.0,1505150534517
1,1133.5,164.59463192079764,0.0,879.0,1380.0,8.0,921.0,1505150534537
8,3191.285714285714,139.81387043976335,12.0,3040.0,3379.0,5.0,3041.0,1505150534637
46,3192.714285714286,301.73674158857386,21.0,2870.0,3798.0,9.0,3051.0,1505150534647
85,3219.5714285714284,86.92337700174652,20.0,3090.0,3359.0,9.0,3090.0,1505150534686
87,3189.714285714286,77.33547381508748,17.0,3149.0,3378.0,7.0,3161.0,1505150534757
39,1366.0714285714287,65.36869530999233,2.0,1271.0,1547.0,9.0,1351.0,1505150534967
72,3453.4285714285716,223.73827640019624,13.0,2939.0,3681.0,5.0,3470.0,1505150535066
10,1573.2857142857142,246.13046150696715,1.0,1030.0,2077.0,7.0,1481.0,1505150535097
42,3533.8571428571427,63.248779934994054,18.0,3450.0,3658.0,6.0,3550.0,1505150535146
24,3396.8571428571427,150.29345444489454,14.0,3170.0,3570.0,5.0,3570.0,1505150535166
83,1525.642857142857,96.17959922001364,1.0,1319.0,1688.0,7.0,1560.0,1505150535176
60,3629.4285714285716,267.0226620360458,19.0,3300.0,4177.0,6.0,3590.0,1505150535186
44,1813.25,322.83151565483814,6.0,1300.0,2351.0,9.0,1590.0,1505150535206
81,1951.8,257.9336348753299,3.0,1531.0,2330.0,6.0,1590.0,1505150535206
53,1814.0,100.53570794214646,1.0,1600.0,2008.0,6.0,1600.0,1505150535216
43,3722.8571428571427,110.97545233252335,24.0,3570.0,3940.0,8.0,3631.0,1505150535227
28,3623.5714285714284,148.3739071620432,11.0,3450.0,3909.0,4.0,3641.0,1505150535237
34,1599.142857142857,83.0747143435673,3.0,1460.0,1858.0,8.0,1621.0,1505150535237
76,3999.3333333333335,259.3541122780889,5.0,3730.0,4497.0,3.0,3730.0,1505150535326
21,3772.285714285714,68.02460539228075,26.0,3739.0,3938.0,9.0,3741.0,1505150535337
79,3485.285714285714,182.47169196164904,15.0,3239.0,3751.0,5.0,3751.0,1505150535347
45,4040.1666666666665,169.48295555076393,15.0,3751.0,4281.0,4.0,3751.0,1505150535347
82,1886.5384615384614,109.91648254968257,7.0,1780.0,2187.0,9.0,1780.0,1505150535396
99,1780.0714285714287,114.08547189699127,6.0,1509.0,1980.0,9.0,1831.0,1505150535447
11,3609.714285714286,221.01242000375987,22.0,3260.0,3878.0,7.0,3861.0,1505150535457
90,1830.0714285714287,68.1232751139058,1.0,1699.0,1988.0,6.0,1871.0,1505150535487
18,1943.357142857143,52.95227924793248,5.0,1880.0,2098.0,7.0,1880.0,1505150535496
54,1659.7142857142858,171.25854663612662,2.0,1361.0,1977.0,7.0,1900.0,1505150535516
91,3786.8571428571427,188.40642131264192,11.0,3509.0,4010.0,4.0,4001.0,1505150535597
74,3888.285714285714,118.27898531584948,27.0,3710.0,4087.0,9.0,4010.0,1505150535606
25,4325.2,179.05127757153815,10.0,4030.0,4587.0,3.0,4030.0,1505150535626
89,1892.8461538461538,118.07484337932976,4.0,1730.0,2138.0,7.0,2040.0,1505150535656
35,2006.1,107.94206779564675,7.0,1850.0,2160.0,8.0,2071.0,1505150535687
38,4127.6,80.60173695398878,24.0,4079.0,4287.0,6.0,4111.0,1505150535707
65,4221.6,157.1070972298833,29.0,4110.0,4528.0,8.0,4211.0,1505150535807
57,4369.6,85.18826210224034,18.0,4311.0,4538.0,4.0,4311.0,1505150535907
27,4397.4,108.9561379638614,9.0,4260.0,4567.0,3.0,4321.0,1505150535917
84,4349.4,96.26131102369217,26.0,4169.0,4429.0,6.0,4331.0,1505150535927
71,4365.4,63.18417523399352,27.0,4259.0,4438.0,6.0,4421.0,1505150536017
56,4393.4,156.7081363554554,21.0,4150.0,4580.0,4.0,4580.0,1505150536176
64,5033.6,179.21004436135826,16.0,4740.0,5221.0,3.0,4740.0,1505150536336
92,4627.8,214.56318416727507,12.0,4270.0,4897.0,3.0,4781.0,1505150536377
22,4853.6,253.3713480249888,14.0,4570.0,5287.0,3.0,4791.0,1505150536387
23,5063.4,59.72135296525021,25.0,5000.0,5177.0,4.0,5051.0,1505150536647
1,1130.0,159.55187244278895,0.0,879.0,1380.0,8.0,1081.0,1505150536717
70,5389.2,132.75752332730525,28.0,5149.0,5529.0,4.0,5370.0,1505150536966
30,5607.4,208.71665003060969,5.0,5370.0,5959.0,2.0,5370.0,1505150536966
62,5395.6,149.63635921793875,28.0,5111.0,5527.0,4.0,5411.0,1505150537006
39,1366.4,63.164124838919975,2.0,1271.0,1547.0,9.0,1371.0,1505150537007
32,5166.0,183.65511155423906,29.0,4970.0,5431.0,5.0,5431.0,1505150537027
75,5705.4,143.72278872885815,23.0,5490.0,5889.0,3.0,5490.0,1505150537086
